"","plotID","logc","z","siteIDD","organicCPercent","ph","bdod","nitrogen","cec","sand","bio2","bio8","bio18","bio4","bio12","bio15","spei","rich","funrich","coarse","fine","d15N","d13C","rootn","rootc","rootcn","bio1"
"301","ABBY_061",0.776470836984504,0.710993726221935,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"302","ABBY_061",0.818112433019285,0.649477893167415,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"303","ABBY_061",0.936751598528713,0.485473391408129,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"304","ABBY_061",0.85074037150271,0.619886713709755,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"305","ABBY_061",0.781848314498359,0.696210929588905,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"306","ABBY_061",0.75912435840696,0.728319767728276,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"307","ABBY_061",0.781724886173995,0.721894987963184,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"308","ABBY_061",0.87981812914558,0.599599331680499,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"309","ABBY_061",0.763350239617824,0.702301947998834,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"310","ABBY_061",0.789751479940841,0.677069733713762,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"311","ABBY_061",0.729003994750783,0.747639408372469,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"312","ABBY_061",0.925760936565782,0.51144850666681,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"313","ABBY_061",0.765497763113774,0.715585948412795,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
"314","ABBY_061",0.768612759724692,0.713855363972382,"ABBY",0.296491268257722,0.157851860727424,0.428103715797555,0.278487000119406,0.492151457808745,0.46554860411408,0.0222222222222222,0.173333333333333,0.324528301886792,0.299140829286515,1,0.736111111111111,0.593898069134798,0.29957805907173,0.473368342085521,0.0916092315438379,0.0508614185737598,0.302425106990014,0.143071804228826,0.132701421800948,0.564559927586389,0.55671253253998,0.547169811320755
