"","a1","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"20","MT4",0.662817637162892,0.882429189730786,0.915095065854085,0.614621239180298,0.594861877846129,0.76548824351166,0.76603057644481,0.63687909405592,0.568157004727776,0.749477589479378,0.611215962866153,0.794671838142931,0.663886728194057,0.643203625069356,0.753476969735455,0.778399438825854,0.566086663112941,0.675582215571213,0.843844575237665,0.701468377017013,0.727411240476523,0.636624224131138,0.60078809612858,0.799521041446211,0.734321120642198,0.623406892425455,0.86413264580644,0.792338276240776,0.650632345564216,0.703304491779101
"21","MT5",0.743878546033706,0.792785354056834,0.687263818148681,0.670359114992043,0.73852758843446,0.66618773099438,0.810799133003593,0.773260845775523,0.684026611857413,0.679988849471779,0.832422295732722,0.717808705858781,0.683300062503904,0.69296137058604,0.745017806801751,0.795419253555735,0.81806862080673,0.708728606423849,0.726261540260537,0.743935296625755,0.688766772609485,0.700252343483945,0.735863985794339,0.610082621960645,0.732029939829066,0.756505241838582,0.754762988028439,0.674832686098525,0.69961619159717,0.690988621323278
"22","VA1",0.675273315452524,0.595195184343873,0.574760086462589,0.634679170023907,0.651989001454751,0.677851088430969,0.606842368927081,0.566912897875075,0.613786015594607,0.604869068391134,0.643202294522881,0.629589034930262,0.699751771680023,0.736581603291953,0.62134051498786,0.681723836842322,0.757428924896527,0.697671530243607,0.667061814940022,0.628551814613228,0.623423218662327,0.636030458242333,0.628879980810424,0.629078186739733,0.670476863418987,0.607230820334381,0.667897363383732,0.766933863701866,0.67182029620957,0.56910049521904
"23","VA2",0.68917243347119,0.750764186749048,0.749735077171821,0.756458899230471,0.660998449646946,0.741162476049547,0.754960436194481,0.687586603338672,0.70335284419393,0.605606361134772,0.627133312458403,0.740563528516349,0.690864874167955,0.666257991371908,0.822084815781099,0.687896501411105,0.73417790020643,0.708568481954293,0.694364076007901,0.793951965305165,0.707615137863504,0.697331886710293,0.708943973851716,0.695185101025629,0.780044769473922,0.667419112519316,0.6035625822345,0.640445818004173,0.801282837414293,0.660594128502141
"24","CO7",0.625773051851676,0.56924580627998,0.706842109974408,0.729395321453773,0.708654543124334,0.655604575851316,0.744122520248263,0.637394131113744,0.696867373806264,0.603559772421068,0.65717639569762,0.66351404704805,0.666492793283766,0.491475143630509,0.799022337085814,0.550013273344001,0.767859992249866,0.628862730511113,0.75374008235948,0.664494265247228,0.792183394872183,0.677323883081707,0.716698976535541,0.644362606561663,0.714589351163209,0.645060006259959,0.650189650173427,0.732463569898829,0.720508933823127,0.673254527170098
"25","BC1",0.709764754830196,0.704076765041225,0.730070337048552,0.83922675679096,0.768176567194879,0.721482344252387,0.779968272650463,0.820987321950219,0.670056857419623,0.781730350672659,0.648503908799573,0.843895383273659,0.77854442954195,0.761490704484939,0.724781308488006,0.780583581175833,0.721856531693096,0.832890449561366,0.795321430309643,0.75520292100821,0.898799982713154,0.701736396946621,0.753934485037897,0.841102315654412,0.805031714659903,0.616577512730189,0.768587053893522,0.819644882510883,0.751810151265062,0.762543676959218
"26","BC2",0.731821471552773,0.676100572713409,0.64711573101042,0.713573419527983,0.828144368739989,0.736260101792557,0.629060489400208,0.804026123128631,0.646339265862231,0.645128414218031,0.818703205845174,0.701976028035337,0.707048499677935,0.630813887364143,0.70154477402798,0.791742076848677,0.729207328964596,0.719337866298343,0.675694954606142,0.69444203242751,0.651434804329607,0.712202500194533,0.686656426730403,0.626297140717221,0.664082250679289,0.650080585181868,0.743579366614287,0.651717637898775,0.770826160551359,0.677820280241963
"27","BC5",0.706875157006071,0.762506474860104,0.769352606143279,0.778457021776434,0.81528995888139,0.779225993074581,0.790222163913172,0.768603390229554,0.799693712403363,0.769605813279153,0.757277544287782,0.656215503105748,0.77401609747677,0.770989811474208,0.772149910930648,0.793510788802444,0.78436940365693,0.751507125739569,0.769421579254715,0.75722508165572,0.803282835046564,0.788145723292737,0.755416356014009,0.722462772433667,0.712494938701986,0.742748703756013,0.661294617961882,0.808705719492913,0.744318870858614,0.748072295070477
"28","BC3",0.647781925389816,0.674943223885429,0.726935171373002,0.66874826224889,0.76166598055671,0.76572905494832,0.683745053848349,0.635663475647599,0.812281296574935,0.655606717274971,0.682966205270182,0.723179507989853,0.733966289636091,0.684071931664923,0.746717374293393,0.664867782202611,0.775155472938029,0.892600285180624,0.683461410032806,0.731484635871853,0.804352794660585,0.747023267356806,0.737692898324376,0.788785154239935,0.688180651441556,0.732569711315832,0.644109897064207,0.657988979804862,0.693054334432528,0.651570929616914
"29","BC4",0.714599776111742,0.706500899617443,0.687484861933983,0.680470902574585,0.802188063018909,0.74435577112771,0.656811887010264,0.668353419250415,0.616121441654268,0.743829210596817,0.7800116545779,0.68340956644616,0.706578422265814,0.679084752127343,0.664895449213121,0.667189909115605,0.661393663777469,0.620961103028472,0.62277948820495,0.699989855745897,0.693775798824237,0.699141453181688,0.64927026048625,0.68994075178769,0.64517498346129,0.748981242362322,0.684473915865334,0.677656576597601,0.643654154949135,0.625627401284174
"30","BC6",0.650739035048878,0.699067974397917,0.674191001441376,0.692606686064306,0.737785723213181,0.664908478998476,0.762147393599247,0.723298318441348,0.736570400958723,0.679347582302824,0.6810940032117,0.70187267810677,0.750211092835664,0.645343717532189,0.746780583337171,0.702752037649092,0.65168066038116,0.620802148318108,0.688374397304074,0.66954960212456,0.670500144208398,0.691284086424901,0.74615596029094,0.646785906500946,0.646115269532031,0.691784512008663,0.710555102054685,0.669179646198282,0.792548598198649,0.722667963440411
"31","BC7",0.73120809639573,0.748291713782909,0.674226355816418,0.741117581776163,0.700158683810152,0.750049051072729,0.748653761984013,0.746191395073443,0.743367920551244,0.75073656449331,0.776046398010961,0.673341818345629,0.749132925997404,0.641221962980023,0.61900406028572,0.742996964392409,0.785887024279302,0.674625026085366,0.753799383515616,0.702072582397611,0.659837733065715,0.683834285540341,0.760807173186198,0.742559815878823,0.707115598256501,0.64359928122778,0.699697811448,0.714269496938389,0.712000496574058,0.694236942596605
"32","TX1",0.658929975900968,0.633366852817802,0.562946881673658,0.667579210901707,0.684900848755898,0.661657140522243,0.832241764189326,0.647946794013944,0.628424550067379,0.692540405982945,0.668878848662938,0.624423322449648,0.680579618380697,0.683604559658673,0.684703847407194,0.591141366962039,0.722917061526627,0.679773344291187,0.587509795897245,0.636108902010977,0.710098520654195,0.618752464883239,0.700402391554526,0.74707003305424,0.903526524257845,0.612509139307691,0.620044835614977,0.856741586690066,0.697599363379358,0.721852652494072
"33","TX2",0.707586114399082,0.842938045764331,0.81776291921754,0.773965364704632,0.763875280538393,0.782380866564881,0.752314048281826,0.907645472087345,0.785951737116654,0.725542716657404,0.801267917131219,0.764022384937608,0.734900660424307,0.70411129439631,0.738228656154505,0.932355643552923,0.725590825672246,0.746077686862258,0.741879824573193,0.761130834549953,0.698681688109836,0.7704474462418,0.838137015305092,0.753476543911797,0.918582006946168,0.747877304155352,0.760487302054547,0.737977544368142,0.775194864201147,0.719579469309627
"34","TX3",0.777362206644964,0.792693326383547,0.787313184916237,0.846246616577386,0.768907109291778,0.749269015709904,0.819183758660384,0.741755784453898,0.748769049933222,0.711799374392307,0.696698519478278,0.711702376799674,0.776370867246372,0.788510068969777,0.795320118396359,0.769906038226134,0.793262359795396,0.795222501091815,0.817510161440776,0.721359144549179,0.711177042841236,0.686029040673017,0.768865730446133,0.796102185736981,0.937959207218429,0.78791278668239,0.786938824312838,0.742175997328168,0.677302619554553,0.800353088227418
"35","TX4",0.696322124402692,0.652364802003768,0.708542454017336,0.736427054667856,0.673085879820907,0.766688899163637,0.806861775914498,0.710853883252446,0.687066251860869,0.794788006697267,0.679303417580714,0.712917032471475,0.692872739213429,0.666935964239039,0.751647488169894,0.681448163317089,0.624795216562905,0.715518381396175,0.723191390627269,0.656425201999911,0.644288279293552,0.796885827316178,0.680773397766487,0.688820713355246,0.716401716379788,0.697731987083371,0.709526034345968,0.677604340794204,0.73522509007742,0.725478609460927
"36","AB1",0.796886974312709,0.750520900665499,0.724224558055409,0.709432423069159,0.829474016777183,0.692465463299298,0.748795524817476,0.643494816082166,0.69631492444311,0.701843801621966,0.800980236769303,0.797090857704613,0.743162695251024,0.72675837080057,0.738043417608385,0.806443406353962,0.770334585432873,0.73511484616013,0.702296806022876,0.779148966599079,0.721683245273337,0.762361037885482,0.831748385202964,0.703535302956831,0.757169317733429,0.793040366521101,0.786848852386343,0.743352125251073,0.808672814963178,0.775398951011277
"37","AB2",0.877735810856679,0.763381508299787,0.761723904879254,0.806095373210662,0.703187527843114,0.777747174952054,0.785348688286731,0.823569151796516,0.705609872368183,1.08266089018658,0.981680352271821,0.796303028721126,0.834721629989053,0.7777117439081,0.766109492746091,0.8475096939397,0.787933743357809,0.808306764564598,0.774803370877699,0.833254454481739,0.811537790351798,1.03976251082786,0.930496768780009,1.00354964475255,0.857794336093464,0.732737902135726,0.784928242246905,0.83838077656812,0.829977504514102,0.771141446693496
"38","AB3",0.78089351285036,0.755397380780141,0.788927116746774,0.731143361914233,0.77644533538509,0.723351525898472,0.706758168347465,0.696488260314875,0.708938953351583,0.734013910128322,0.860514378845413,0.77203743746525,0.79268226237617,0.699532964922234,0.741946487040041,0.799467982122847,0.895110351288273,0.719069120915604,0.816240044211253,0.701642310760225,0.732902246934317,0.718797791795131,0.843790134092191,0.824131198129994,0.851938040246081,0.789529819818935,0.810376893387012,0.880821388684493,0.70959006616151,0.755230256467643
"39","AB4",0.756107236095412,0.720200033167324,0.754876534445801,0.791304273918446,0.71899671302037,0.847359328668314,0.795731713095915,0.72965383582081,0.743848327912966,0.754899057825892,0.789128400903604,0.775270251615972,0.748054542265879,0.841546717121888,0.805676868744004,0.738795268243494,0.80888577018737,0.783630053087015,0.78484008096151,0.855401034869092,0.736245956612477,0.775443551826912,0.748260004746044,0.809639578544063,0.784535799338965,0.801001958516765,0.797952069926082,0.859338266631886,0.799984098240436,0.68764634496862
"40","CO1",1.03956177806938,0.685914672381624,0.727341208269151,0.869679903090749,0.683141560150631,0.80544556835051,0.744757029766465,0.733763705092202,0.820331752886266,0.742277406772392,0.748871544922791,0.769954825376945,0.966832318017706,0.85393940498957,0.976732762961005,0.662655046421462,0.698465963870837,0.699071835643049,0.703203781447611,0.664745951179725,0.687458864575745,0.961996103521593,0.824639239848727,0.644760316761147,0.97259337593696,0.804748689627609,0.71608274932177,0.655448126158993,0.805748459301119,0.982660743687255
"41","CO2",0.847609930998056,0.912341574190061,0.679884846747028,0.928549338038857,0.693444341922432,0.800638181403623,0.923354462528156,0.628569260791572,0.847257389110301,0.834443426917299,0.603262968504388,0.763909053644031,0.916802641111131,0.713397370906712,0.684347461219419,0.734131917495975,0.690344741559758,0.741546896767336,0.670553686780769,0.781150920673964,0.717005718301926,0.785053428414287,0.782274516300482,0.792712220328739,0.731761305365644,0.771121185537829,0.858277357345065,0.73156624939969,0.890527766360812,0.777965108085294
"42","CO3",0.813421878608981,0.718115203793834,0.783801604865622,0.861754306115164,0.684617044320869,0.844973339510301,0.886729675081019,0.776801269811964,0.730743003246435,0.688049232456834,0.83076557872899,0.894980149966406,0.826391979063279,0.719419635656551,0.790756261609162,0.77938185049427,0.638745742305901,0.703381464278716,0.894397287085002,0.802733647815082,0.795151112412745,0.785989550736245,0.786068673278486,0.756908753459848,0.774170610473449,0.858147179319606,0.721281797319093,0.766032361522631,0.767572279724845,0.740339979867208
"43","CO4",0.727022451489206,0.633623732826092,0.63892818164586,0.645409197868583,0.64727886211361,0.680745725359994,0.87312576895057,0.684831818608984,0.66754193721927,0.708501568165015,0.589549835768218,0.684722785829742,0.664436976714418,0.656077488968923,0.633198691716551,0.626428242587308,0.747441561722408,0.676986347185439,0.612552261486902,0.715214184847944,0.65599512472546,0.731768067074208,0.685540172998631,0.672030542199521,0.71362914652032,0.701153569790417,0.668706682500454,0.769048428598715,0.804286022812577,0.651178247009417
"44","HARV_037",0.74181402913315,0.704468072778954,0.71119813639034,0.696274569750029,0.709697601351135,0.719106472890034,0.730535273549046,0.606114211152091,0.696412350326875,0.804559060294364,0.678355254186645,0.703011934793263,0.694254544933268,0.727740243620939,0.813462796258178,0.703992803973212,0.605484517968527,0.648747659514136,0.827236339344174,0.696562469234182,0.678624185358409,0.730440128102325,0.752517388482537,0.831252718746146,0.776748152928726,0.747493953895885,0.678250238564767,0.631736339730732,0.921666950753449,0.704983486576128
"45","BLAN_033",0.669540834323517,0.539595420857126,0.785984859757874,0.705625673046651,0.828722073883787,0.601795714874173,0.727517387340867,0.689941484264962,0.598724189907554,0.697104647529643,0.687347778539598,0.625479193351914,0.670777367876411,0.706549632492383,0.717309899003577,0.581228322178176,0.67859176039723,0.746453209399414,0.609735956175113,0.717550282763881,0.595900808388274,0.736125488802279,0.625974525587927,0.846509653179491,0.741184941151319,0.690821015083156,0.57118110878896,0.578484203676329,0.595316417753077,0.708348309668009
"46","BLAN_032",0.757371316780863,0.740570383513912,0.673714033965382,0.634021441961103,0.723837194354897,0.832447201347432,0.60863376489687,0.709626071241117,0.621689520930964,0.786140596841752,0.772057063422506,0.693592811940179,0.792368279208177,0.706129230308159,0.736399130438538,0.812245023991087,0.703752546305019,0.620255473903997,0.698109494909061,0.650631736211817,0.729990513413843,0.69122240479967,0.62396564216629,0.734991972687383,0.668864921554961,0.650950160876197,0.648672337086181,0.581070124820829,0.657754577992258,0.744525185328355
"47","SCBI_003",0.965573766929851,0.705340069037685,0.726137636635923,0.78266829322158,0.777202572504494,0.585138534896378,0.741466742774941,0.507630766193276,0.93762782129425,0.821190096475751,0.874167968543294,0.791344791490425,0.907312034501847,0.673891943077957,0.872324559052556,0.901365487050448,0.713168161048887,0.557068228303342,0.864988068887637,0.859837244276408,0.635178110712524,0.949538274604051,1.00972993243815,0.681424218539325,0.701993782450148,0.752035997292514,0.919257900638353,0.624396352488831,0.925504552875829,0.808039296539256
"48","SCBI_004",0.830058569711786,0.708290923808396,0.779961594388137,0.865951605860778,0.711046523037442,0.686442449095847,0.703377498027172,0.753852169335068,0.75068718804523,0.698680661369457,0.733251178380226,0.76231118252918,0.732889884211515,0.76408836207191,0.865889418174462,0.652644147955076,0.709247362104569,0.716874977496212,0.681760132532882,0.695428922359682,0.833477029684953,0.728808941376995,0.798643325891114,0.755931112595076,0.658514364061075,0.72913497139997,0.803700513761483,0.960852996700652,0.809109685725638,0.746707416193196
"49","SCBI_006",0.705253765606646,0.635191335784616,0.75114881204952,0.921664079031301,0.70293407618228,0.65284411363214,0.796435872380263,0.802586487866708,0.681934332277965,0.75602950139699,0.841329515881736,0.70730404736878,0.903682333519182,0.771949870628752,0.911659668380515,0.766322860532748,0.682642516217772,0.756964706977707,1.02097103788704,0.681562494861455,0.872041957093001,0.712043391814711,0.740011115982312,0.82486745417412,0.723078247618939,0.804765972373277,0.847683564581156,0.778463081058335,0.841023548696626,0.870722154702326
"50","SERC_045",0.737809094317296,0.629957233017905,0.763554170614107,0.719399593957666,0.726442432501932,0.761570558909784,0.710315437133033,0.862806755045846,0.652433033212667,0.832395678361628,0.898016601455498,0.787338341398631,0.786706303396173,0.740672227821081,0.905681140819814,0.817549205378591,0.660946366957535,0.588762004878508,0.709215380048751,0.845415046925276,0.785421104577986,0.639590295113673,0.763475770350652,0.849707064042787,0.664221090120542,0.629664864289327,0.672120182468787,0.927507132484285,0.884276225031666,0.714903227538338
"51","SERC_002",0.794740437643794,0.709942446083858,0.677179127058294,0.855644101213395,0.827532311335322,0.74438602492778,0.775473186802099,0.807068032989956,0.712588309414545,0.860717104816864,0.662701078198705,0.873628353176429,0.819408395294705,0.76448635850065,0.712905775933304,0.843233996759108,0.796093036460659,0.963525241253939,0.838945292915302,0.802783085093432,0.743566993260871,1.013055792497,0.683744949096599,0.816963291822111,0.679603635124171,0.882718212655856,0.800076827596992,0.873780279815618,0.823697160675216,0.783147040536702
"52","SERC_047",0.652649393039402,0.754726196022564,0.869175374934208,0.714073378847003,0.683906648631898,0.670533192513197,0.668618889839726,0.702831385990569,0.726603382968425,0.77373024615741,0.77842097845528,0.670513971907112,0.8293014202636,0.740303031764588,0.743598217874636,0.852657503302983,0.653433094214326,0.693589708539016,0.682409706586036,0.83526907517185,0.763000796014924,0.689026476328026,0.727194132642579,0.618810364966129,0.946132367962694,0.595046035141596,0.724440822665191,0.645877397211927,0.827675488549813,0.85774617762568
"53","SERC_001",0.700248162276667,0.576110070521693,0.626121425773109,0.802216806533764,0.770059234022641,0.784915653315337,0.729546261564474,0.53192398762214,0.673779805218254,0.748593549937598,0.829179552364736,0.596503525898806,0.66118189880445,0.641311727539224,0.996097394784288,0.769808826673324,0.704833972175496,0.821754905689283,0.754108242542349,0.754430099500085,0.725943682001647,0.536706556713718,0.6656156418731,0.871404405469531,1.01225532943892,0.605216430438534,0.632912762450952,0.817354304575376,0.668927638049653,0.775234243279497
"54","SERC_044",0.783477112561184,0.738771774215351,0.621417892061893,0.649641507311714,0.667847286653396,0.995561212371626,0.91151684901825,0.932481410696918,0.81664845736774,0.840259619651234,0.86431685286257,0.786531130532028,0.752440082522516,0.765718771807079,0.97694496563077,0.960866683962192,0.841041618999194,0.937505639940167,0.934842776826549,0.686264327242455,0.7446073590204,0.772664488131325,0.746167564115861,0.716548972193076,0.597846877382554,0.847032111806405,0.673923966476162,0.963750229430421,0.7764569135331,0.905127006117858
"55","SERC_003",0.679982867653496,0.836350395884095,0.621224925714375,0.859985266821202,0.655579864457186,1.05433954265785,0.798557777605104,1.18750289809932,0.618000907742869,0.992908704357842,0.972573528991814,0.642919001398705,1.11994403926459,0.742165713139866,0.56863608794101,1.29139414605416,1.02977466115345,0.609054428124436,1.28257775490021,0.619617389728325,1.12709977338284,0.941097768995262,0.71579724858194,0.774176093056458,0.627918727280921,0.938923241564214,0.943745278510384,0.795703919257835,0.615356773484254,1.0723514149693
