"","plotID","logc","z","siteIDD","organicCPercent","ph","bdod","nitrogen","cec","sand","bio2","bio8","bio18","bio4","bio12","bio15","spei","rich","funrich","coarse","fine","d15N","d13C","rootn","rootc","rootcn","bio1"
"301","ABBY_061",3.39199628216324,0.691619612412076,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"302","ABBY_061",3.25911666573724,0.747360564147742,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"303","ABBY_061",3.50533106338135,0.635607924032568,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"304","ABBY_061",3.39166874594242,0.68898083622709,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"305","ABBY_061",3.4161184322632,0.682854554924403,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"306","ABBY_061",3.28824796136376,0.735778565721514,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"307","ABBY_061",3.44064187266933,0.657702764831972,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"308","ABBY_061",3.44768204821309,0.654469248775252,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"309","ABBY_061",3.42213323535434,0.679408111212616,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"310","ABBY_061",3.35364226986597,0.704892512267182,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"311","ABBY_061",3.38139175105804,0.681574877671705,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"312","ABBY_061",3.32990459506882,0.733190194243436,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
"313","ABBY_061",3.36710464652686,0.699804363339695,"ABBY",8.39317917307614,5.07634670628214,9.59476881285097,41.7000330187245,25.5677084823728,47.6382396884562,101,26,177,5184,2556,63,0.123651514881877,89,1542,1.525575,0.769475,-0.1,-27.8571428571429,0.66,47.1385714285714,73.5,83
