"","plotID","siteIDD","z","c","organicCPercent","ph","bdod","nitrogen","cec","sand","bio2","bio8","bio18","bio4","bio12","bio15","spei","rich","funrich","coarse","fine","d15N","d13C","rootn","rootc","rootcn","bio1"
"12","AB1","AB1",0.797090857704613,35.5975903604513,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"13","AB1","AB1",0.743162695251024,40.896093261682,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"14","AB1","AB1",0.72675837080057,41.9093931756363,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"15","AB1","AB1",0.738043417608385,40.7952707208124,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"16","AB1","AB1",0.806443406353962,34.072030562854,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"17","AB1","AB1",0.770334585432873,37.4658117158407,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"18","AB1","AB1",0.73511484616013,41.7855719757324,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"19","AB1","AB1",0.702296806022876,45.6149775463728,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"20","AB1","AB1",0.779148966599079,36.9574341593324,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"21","AB1","AB1",0.721683245273337,43.8457734350484,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"22","AB1","AB1",0.762361037885482,38.8342319645389,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"23","AB1","AB1",0.831748385202964,31.7423669884988,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"24","AB1","AB1",0.703535302956831,44.7443023099355,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"25","AB1","AB1",0.757169317733429,38.36723325956,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"26","AB1","AB1",0.793040366521101,35.2011419563382,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"27","AB1","AB1",0.786848852386343,35.9940402408595,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"28","AB1","AB1",0.743352125251073,40.5578607355123,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"29","AB1","AB1",0.808672814963178,34.3670315295289,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"30","AB1","AB1",0.775398951011277,36.9842547058373,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,430,NA,NA,NA,NA,NA,NA,NA,5
"31","AB2","AB2",0.877735810856679,30.6903426007632,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"32","AB2","AB2",0.763381508299787,41.6439992468693,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"33","AB2","AB2",0.761723904879254,41.040405291941,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"34","AB2","AB2",0.806095373210662,37.675267215959,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"35","AB2","AB2",0.703187527843114,49.4626733068277,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"36","AB2","AB2",0.777747174952054,40.8424260366437,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"37","AB2","AB2",0.785348688286731,39.2192631378884,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"38","AB2","AB2",0.823569151796516,36.1160410877575,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"39","AB2","AB2",0.705609872368183,48.3680166509458,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"40","AB2","AB2",1.08266089018658,18.4239076636825,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"41","AB2","AB2",0.981680352271821,23.851097944726,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"42","AB2","AB2",0.796303028721126,38.113404643202,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"43","AB2","AB2",0.834721629989053,34.9287753181576,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"44","AB2","AB2",0.7777117439081,40.4837198292291,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"45","AB2","AB2",0.766109492746091,40.3534123008797,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"46","AB2","AB2",0.8475096939397,34.0979321324401,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"47","AB2","AB2",0.787933743357809,37.823890218094,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"48","AB2","AB2",0.808306764564598,37.1488452453694,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"49","AB2","AB2",0.774803370877699,40.5768128854371,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"50","AB2","AB2",0.833254454481739,32.6976445383944,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"51","AB2","AB2",0.811537790351798,37.1078652117653,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"52","AB2","AB2",1.03976251082786,20.6915174863709,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"53","AB2","AB2",0.930496768780009,26.3177546861332,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"54","AB2","AB2",1.00354964475255,22.1286869427773,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"55","AB2","AB2",0.857794336093464,32.9812215375441,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"56","AB2","AB2",0.732737902135726,44.1028834449121,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"57","AB2","AB2",0.784928242246905,40.2856696746707,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"58","AB2","AB2",0.83838077656812,33.2526375239279,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"59","AB2","AB2",0.829977504514102,34.5648854566324,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"60","AB2","AB2",0.771141446693496,40.3808983813537,2.28133978234769,5.63776651595422,12.1367138819271,13.2738942887818,22.2800378219028,33.1934522874605,130,128,295,10284,579,64,0.108713856333418,NA,425,NA,NA,NA,NA,NA,NA,NA,5
"61","AB3","AB3",0.78089351285036,33.7296940165363,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"62","AB3","AB3",0.755397380780141,36.2054769144811,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"63","AB3","AB3",0.788927116746774,33.3076272398772,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"64","AB3","AB3",0.731143361914233,38.6185502446668,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"65","AB3","AB3",0.77644533538509,35.1695218186912,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"66","AB3","AB3",0.723351525898472,39.9709318545856,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"67","AB3","AB3",0.706758168347465,41.6450137725198,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"68","AB3","AB3",0.696488260314875,42.9553262360634,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"69","AB3","AB3",0.708938953351583,41.7796856532716,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"70","AB3","AB3",0.734013910128322,38.9529459860302,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"71","AB3","AB3",0.860514378845413,28.0123362974291,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"72","AB3","AB3",0.77203743746525,34.8430342811914,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"73","AB3","AB3",0.79268226237617,33.3147989155786,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"74","AB3","AB3",0.699532964922234,43.0157963821055,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"75","AB3","AB3",0.741946487040041,38.3178535707915,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"76","AB3","AB3",0.799467982122847,32.801399833114,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"77","AB3","AB3",0.895110351288273,24.9426600070302,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"78","AB3","AB3",0.719069120915604,40.8160404462729,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"79","AB3","AB3",0.816240044211253,31.3106054879053,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"80","AB3","AB3",0.701642310760225,42.2227968759363,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"81","AB3","AB3",0.732902246934317,38.8457312151362,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"82","AB3","AB3",0.718797791795131,40.0330888921839,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"83","AB3","AB3",0.843790134092191,28.9606861341867,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"84","AB3","AB3",0.824131198129994,30.776092471392,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"85","AB3","AB3",0.851938040246081,28.522259265622,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"86","AB3","AB3",0.789529819818935,33.4801116764333,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"87","AB3","AB3",0.810376893387012,31.7327176668713,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"88","AB3","AB3",0.880821388684493,26.6323240772348,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"89","AB3","AB3",0.70959006616151,41.0098975035188,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"90","AB3","AB3",0.755230256467643,37.233622826688,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,383,NA,NA,NA,NA,NA,NA,NA,14
"91","AB4","AB4",0.756107236095412,37.1940975949381,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"92","AB4","AB4",0.720200033167324,40.8529205250441,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"93","AB4","AB4",0.754876534445801,36.693797185999,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"94","AB4","AB4",0.791304273918446,33.6499688074375,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"95","AB4","AB4",0.71899671302037,40.1767556161813,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"96","AB4","AB4",0.847359328668314,29.2941007801671,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"97","AB4","AB4",0.795731713095915,33.2152269758772,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"98","AB4","AB4",0.72965383582081,39.1610883238948,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"99","AB4","AB4",0.743848327912966,37.359851498243,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"100","AB4","AB4",0.754899057825892,36.1764336941894,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"101","AB4","AB4",0.789128400903604,33.5345383920104,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"102","AB4","AB4",0.775270251615972,34.9018614015561,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"103","AB4","AB4",0.748054542265879,37.3804620882952,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"104","AB4","AB4",0.841546717121888,29.2669308295033,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"105","AB4","AB4",0.805676868744004,32.6415609857744,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"106","AB4","AB4",0.738795268243494,37.6269984239816,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"107","AB4","AB4",0.80888577018737,31.8659013819642,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"108","AB4","AB4",0.783630053087015,33.5429788162558,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"109","AB4","AB4",0.78484008096151,33.7500809488492,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"110","AB4","AB4",0.855401034869092,28.1333287480888,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
"111","AB4","AB4",0.736245956612477,38.2788500460497,2.52748012553292,5.94779469493282,11.686004529163,17.0786693623014,21.7644067756065,41.1784955068984,135,141,276,10671,536,65,0.108713856333418,NA,356,NA,NA,NA,NA,NA,NA,NA,14
