"","a1","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"11","ON1",0.628039382721125,0.662110238763201,0.71322037451268,0.709228553479815,0.609199387038636,0.664392744026901,0.665703712555329,0.779186735891788,0.539353001702294,0.780449903834484,0.667557944676844,0.644602017109536,0.704102257652258,0.743439001464786,0.723577782052415,0.64653335299242,0.674740958445668,0.689955174228057,0.631873284933683,0.709690440955279,0.744187492805339,0.722827679624416,0.762722744278691,0.708276866918445,0.790143980900383,0.685419723054395,0.705073588676538,0.774066300580571,0.656183290522463,0.59497782889496
"12","ON2",0.703556280303752,0.638126352452009,0.687891078594854,0.652249645387792,0.761696232566506,0.658180163865838,0.800582116518668,0.69339160807902,0.671751273853272,0.686153750804686,0.519701614122439,0.763451831451734,0.820367900036521,0.52096605511342,0.719913114998163,0.746867995915971,0.796209256922869,0.719765688140568,0.834171136032012,0.779392590896756,0.688679331546736,0.774746618191553,0.745428644353214,0.799107588607726,0.787860784490945,0.761712387726289,0.843255833771344,0.845058553889462,0.595656441545115,0.710191521717557
"13","ON3",0.581235499811061,0.707176000582912,0.761785442135552,0.993820099805071,0.86003399506303,0.759177286345186,0.569017476782548,0.740760991427222,0.77934279341089,0.777509164341856,0.857736022326084,0.831364863525984,0.585679059431316,0.604206414615947,0.740940395737109,0.782499014754625,0.711176502842789,0.657681619319998,0.703024515527577,0.813807614647466,0.8294543653956,0.698591415148417,0.674274855111595,0.561894247148973,0.906768187280679,0.698369803185474,0.729893708750129,0.679504545520614,0.661113420347792,0.597728448036969
"14","ON4",0.696659877977897,0.715212066119735,0.720005961625271,0.78293642297481,0.825649244429674,0.617276138814572,0.594986658197498,0.846914377457964,0.609875114596501,0.613329864501876,0.592099067007627,0.6834146109356,0.721336947945463,0.701109914451932,0.868754096496019,0.658738291693843,0.640654634094761,0.778140803235599,0.73106873789885,0.671576120650828,0.833136059861512,0.863639297818212,0.744948998016164,0.658162745778664,0.612720262139749,0.821176741232391,0.63943605641155,0.64967501246854,0.618641274709348,0.682366442985904
"15","CO5",0.839182076744889,0.882670955201512,0.665499663217132,0.685255690807522,0.701497379651255,0.752217217955248,0.578412378112101,0.782496439797814,0.803134965078163,0.792523675743885,0.689171438208437,0.673869019674394,0.689002366303568,0.735070775655552,0.60822368611341,0.677618862463444,0.792134974241344,0.702127286636577,0.703037828320563,0.652754081687044,0.746260014950576,0.802084084748824,0.77619929291497,0.658180835257886,0.645099363435443,0.718377511664721,0.827961454113828,0.696161208010441,0.796069896218984,0.690358799245032
"16","CO6",0.905707201621714,0.654170913628505,0.868869250237837,0.746386726671685,0.805093900537626,0.572702987212916,0.716349759913072,0.696131843362057,0.890415424706588,0.733552641661752,0.703411281242294,0.72900833011123,0.595757204233154,0.769854743811114,0.696817739427728,0.804125258334946,0.747708130600787,0.799684374128527,0.754149154492596,0.953917241124334,0.687970852862104,0.720246849932715,0.749638650031022,0.814056562441476,0.645357071035983,0.773139746806277,0.652196358482319,0.659183979986145,0.53764425988589,0.885877655493194
"17","MT1",1.02278088756753,0.753763883536479,0.728657352232489,0.635566825520223,0.76932418517195,0.74530018601729,0.814831082489035,0.755381031474819,0.789197446565562,0.709211003052686,0.967319678696543,0.770182950643885,0.713504402806019,0.740480136617558,0.678604400403941,0.77852830760839,0.636502818843542,0.743532058839582,0.783775551995903,0.853050550482433,0.655514331646435,0.741742122158764,0.507061987783272,0.683756541291694,0.675984070725584,0.786909489151955,0.95791296464488,0.838178219395253,0.717874183950825,0.973397670215812
"18","MT2",0.948508187862292,0.632461664346694,0.711334534984421,0.796674305154208,0.723341715400709,0.615424797373517,0.719806015477401,0.691956618750245,0.76125808279962,0.693385067720588,0.693914546573334,0.600391613960944,0.752696120527645,0.565054807536807,0.739086715516182,0.63737227781507,0.641189246813591,0.639005432961197,0.71905118906383,0.650250452191255,0.766897708928248,0.613490105519345,0.646896840943993,0.657084010191696,0.959897138579118,0.723688484173587,0.729644070231194,0.791558127532279,0.728588453687749,0.708112366237324
"19","MT3",0.672686296608407,0.819057429802236,0.761496738327035,0.674869269797777,0.817791541993515,0.784156119734566,0.804509323446255,0.89647555309291,0.903838061474815,0.613975353156497,0.780197994755346,0.635742288506128,0.668980154552223,0.846095616962774,0.761795702523679,0.736074399040409,0.588672021602011,0.735039406495224,0.739596099253436,0.81557381221694,0.681930886125141,0.646079872287582,0.693784495725048,0.642775315898667,0.69138824493941,0.744247758294687,0.826715259486891,0.913302875397012,0.65618333319548,0.695041246556981
"20","MT4",0.66317375045154,0.917180013066437,0.549461732682311,0.872835179864769,0.841203192928612,0.734566230056912,0.722617903455135,0.793547835584506,0.746701704050585,0.867873246078688,0.642006035813566,0.917958701154697,0.78029326301196,0.711271719761099,0.606013571915167,0.714638525547727,0.882130189454567,0.878438151991298,0.565112252825885,0.78320606593879,0.589324664530235,0.718921286986524,0.766486864555095,1.00527474504515,0.82118257422442,0.688147545064799,0.84286962578147,0.56728399893936,0.704448516452054,0.639842835778444
"21","MT5",0.624629413004092,0.765761923338519,0.764370659358585,0.706536330673609,0.865666535094842,0.880307101991326,0.586403112556301,0.770738988877941,0.797803029626603,0.693033249895925,0.732365133328704,0.760775455486013,0.861680928684698,0.533674016927368,0.857137533058356,0.813449667006563,0.864470407300044,0.775048076985669,0.682020414179212,0.77592346933133,0.742945724545502,0.925841369595307,0.9550695645403,0.553663359730562,0.751350546966196,0.8916103986289,0.914641995180927,0.682593418602045,0.751562560377224,0.714096484519082
"22","VA1",0.809800750033956,0.74686428569062,0.720851128967942,0.682418603561904,0.738210898756076,0.782998920065158,0.785127198703017,0.776262972344759,0.636043229559875,0.76720757804864,0.85972040024373,0.927376135703466,0.688569752821379,0.75090351204628,0.776942470050573,0.70397673815831,0.799919501151584,0.801115533523621,0.654669542712045,0.649585962297771,0.697483278389546,0.779421766770184,0.856152249443879,0.664274347372089,0.76686853886638,0.653996709699675,0.908817146871606,0.624849130132207,0.756025687379848,0.744903705513092
"23","VA2",0.799583498899619,0.787482014969052,0.908923561207028,0.924816996701828,0.798566415797421,0.87015919784492,0.862454129026203,0.826088602618112,0.804309896356663,0.626657459374405,0.754431506049336,0.78656825522073,0.761730174447666,0.682715365940834,0.770632991921535,0.806368488974149,0.779434772395989,0.615860798619532,0.790048207341945,0.740966626657279,0.766459426752373,0.829372393838815,0.752440709206828,0.768107296030151,0.673525552091556,0.757520024482092,0.667124812858186,0.608644944948729,0.781964865195008,0.748135684001399
"24","CO7",0.921590566131922,0.798093629016161,0.709188541612909,0.671765776839507,0.541891961938341,0.621890165112855,0.681946587607204,0.674469495559558,0.779499240808095,0.707402532269695,0.75301376678437,0.725431103385117,0.635400523173701,0.763041707895338,0.803863500291236,0.999869921901409,0.684846179700466,0.765786254085109,0.799868520763363,0.699404526645929,0.672615861405539,0.813808126084796,0.68957864691657,0.861948537632895,0.57360237635586,0.607132098680758,0.823712205462677,0.555097741278846,0.752742993413986,0.675257546131961
"25","BC1",0.785813190084222,0.824615271087942,0.676353941133577,0.706057389907997,0.832537988552282,0.748810471316257,0.71404780651048,0.828637509673814,0.700913507377664,0.86652954494096,0.74869844244437,0.8258291054031,1.1584166440598,0.895080227732304,0.894783064580919,0.810429196462339,0.763360445533443,0.86765677008113,0.729180599159268,0.973834452412405,0.745705681437181,0.8688612201508,0.808058906560562,0.688834986398433,0.868267893983174,0.762338194855528,0.706755986632928,1.09127918441741,0.902159605535936,0.922447897325186
"26","BC2",0.744836635556896,0.766590727397968,0.650896060098529,0.589839063668446,0.754454194946,0.702816715492725,0.794851905021884,0.797946076517246,0.755719129984782,0.775837878849368,0.733487705517058,0.75848261142459,0.85322435540148,0.749398956514417,0.6463796471874,0.980164049726383,1.02236767553844,0.854351741752241,0.643817827196004,1.02616555090283,0.761574544755709,0.907888813477185,0.710735919634723,0.695058350574752,0.719481545544796,0.782934494997226,0.658588849569135,0.629885210222705,0.751059679241011,0.768172186179535
"27","BC5",0.816100179537399,0.764836645068999,0.748909232317246,0.810156247807849,0.738919962850111,0.825538753243699,0.724679317912202,0.621446791263074,0.816832757310049,1.0017100634286,0.944209329498791,0.786799116288029,0.920730028867965,0.788278839829759,0.74656782306972,0.842281473094506,0.820821043556228,0.89519622184809,0.686194667683121,0.798354550270306,0.758930708756984,0.91381287329164,0.7979876621351,0.833633284377293,0.777814516602861,0.859896119603463,0.722549809688746,0.931347198918672,0.992444549765332,0.881152948287709
"28","BC3",0.52901723879587,0.587085690216096,0.683332160123365,0.582521059105412,0.740507721689214,0.597142576632572,0.721821512045344,0.761587692084457,0.956538799632343,0.674630847736752,0.873666374392576,0.769087118169083,0.833651654093111,0.559536601776696,0.589614717361507,0.753760992282834,0.968959899002318,1.07882815348983,0.821247851238735,0.940420705095121,0.86037734719018,0.796307365783277,0.745019754587485,0.916650392557823,0.632314843002576,0.666471516732446,0.670738043415066,0.619753872928117,0.721485307133247,0.860052233723774
"29","BC4",0.678109036690616,0.768040964633133,0.869616083838774,0.795136233291141,0.924595254363059,0.640582619006921,0.656902454220893,0.816550575019207,0.716569399108044,0.7952104692502,0.749152598195652,0.665128179021671,0.794090385947599,0.572810885766101,0.647040297433386,0.619179361671392,0.761715768435378,0.675431229323164,0.680274483803633,0.868409424428045,0.744727628329899,0.751440832714952,0.718795336023576,0.595368870690994,0.821655517089636,0.696566872637601,0.699892838722192,0.764262835388896,0.655774347749704,0.907814631378572
"30","BC6",0.864045979008333,0.742699610668669,0.848845120338883,0.901745410724195,0.832598191076702,0.740155479616017,0.843566205767089,0.688650881112591,0.698681909840384,0.741427968308689,0.655731154607871,0.83723028425761,0.878758791438983,0.729905138210606,0.867631514421644,0.808406397638293,1.03449370768995,0.654441732441033,0.824145739391423,0.909674575369318,0.782954805703368,0.678982269115893,0.647343575422285,0.808169113385764,0.766999401349215,0.650123408641435,0.836538582743835,0.740599715319192,0.892979547805467,0.730691865808576
"31","BC7",0.639621552611747,0.708371442423447,0.825129567271979,0.817749123484808,0.775311665068671,0.854690764278452,0.685890303962733,0.954454597325518,0.844273243485012,0.78199681670086,0.801949265111154,0.710983966250981,0.695709995754619,0.791072562307737,0.778292662248414,0.846268145789278,0.790808921221864,0.757970462590738,0.709612565339369,0.824894069087358,0.718775622786885,0.932666898479706,0.681962820406763,0.9146623723965,0.77980796692329,0.716639001032286,0.778981424826346,0.798295279671406,0.74295717893482,0.893095896576812
"32","TX1",1.18741368294781,0.861642434555577,0.800329918877626,0.671678866192938,0.804338785804386,0.886844564456852,0.703913605416682,0.898194955988167,0.714768974495688,0.854868200687356,0.6608354529053,1.16689516351648,0.814772126996847,0.834488533404933,0.917401281219035,0.811821195685878,0.67786101232458,0.722081376069042,1.01364239965419,1.23571787101134,0.701468998282515,0.859263296385216,0.916590460557768,0.911367226891188,0.83656159159961,0.712350862342179,0.830483609386711,0.730805009117517,0.758138354465097,0.715974312178387
"33","TX2",0.87156250936939,1.38233213245775,0.940724156709549,1.17888312276188,0.760385367818816,0.791390769937526,0.722502658722181,0.843426989780781,0.738697028066355,0.679740246735544,1.14225367690573,0.756352021302376,0.834686155149469,0.961538751109368,0.804952321522808,0.857259876292154,0.885231973995643,0.908990767849527,0.954258571651901,0.853371752083246,0.967168698392584,0.666453566958543,0.74590217465875,1.11976084791035,1.01829189716958,0.797893974912346,0.922030875136384,1.0270174529583,0.861403135449735,0.88231682258194
"34","TX3",0.758319016592381,0.813715432325042,0.825771562698954,0.838738326067479,0.817144075382318,0.849013062020111,0.716472341519202,0.829900134215479,0.716433755333866,0.795949690130402,0.85111525125543,0.839753457292632,0.796886466283017,0.804518733310143,0.814829855551413,0.766017796895654,0.792610127276017,0.752690934372584,0.80177577728188,0.97605192204306,0.744577392489352,0.823486140396937,0.680392253263058,0.866507824431753,0.777131646698819,0.818779987139999,0.834407234853658,0.721805041777326,1.01567293633815,0.660292797766617
"35","TX4",0.61030220822002,0.845052372180414,0.676753804012469,0.841268097724642,0.743410677048591,0.874420681715687,0.792053152739021,0.876781483796875,0.695720288841541,0.769597380586293,0.977480800412651,0.581293388776145,0.869712878298251,0.958595652954715,0.6830130908561,0.710943114439943,0.710192306801941,0.636540786447469,0.842266168721218,0.716806386186128,0.687638992048121,0.901305762997728,0.723354136682588,0.886209799236116,0.639465379163265,0.555954417248882,0.726101138377822,0.81209187882797,0.812152461752128,0.925645157097235
"36","AB1",0.925442734228142,0.786172010214227,0.873891387811492,0.897254335880887,0.983627467302515,0.835708973606188,0.878675955497382,0.786288914386967,0.87425425686182,0.989429889852565,0.768252772693693,0.853220156447715,0.846896391368657,0.824875079446695,0.869933866282017,0.814026774456828,0.965053324779892,0.76552206613523,0.864754435375586,0.745307471269766,0.864513357313192,1.0164889041121,0.85175633827768,0.656629366959916,0.755562230903562,0.935767335306921,0.790516851171325,0.822311775635578,0.97855342416752,0.783300423296497
"37","AB2",0.716725947182597,1.1393291912103,1.12641935670699,1.14436710476354,0.716163533941405,0.7056187903902,0.774653694935502,0.934526039306546,1.03424422878731,0.711716523706481,0.8386318536694,0.78017067619535,0.863866422585104,0.975212346002671,0.829930247897719,1.25793394463505,0.666778661674102,0.819017626004114,0.905094156036974,0.755984735880305,0.854387509184702,0.818918908495766,0.988012562601571,0.891462571935407,0.708764565604287,0.915719328750529,0.820697428663554,1.10269048113998,0.961362557370562,0.997944776438109
"38","AB3",0.815496760360139,0.809879472713952,0.905226290282772,0.782598462061687,0.908947391832741,0.810851077057438,0.758562088032019,0.777991797662171,0.884841786616398,0.965998306322698,0.793533374986804,0.810843433633272,0.843997903197273,0.820257913326151,0.815680929913995,0.790298023753672,0.758580314293624,0.711704576860341,0.661959257530204,0.913366453470924,0.834393329345406,0.914079664321177,1.20058124358129,0.833755928485214,0.757619364305828,0.82221555139617,0.770782192772457,0.746760776526537,0.876129812231484,0.926276383612853
"39","AB4",0.906071549831466,0.808881830475654,0.801892518633853,0.959560308568979,0.961261501840974,0.812189345792785,0.702032446148547,0.94574608089326,0.766123466835926,0.743032743587966,0.840794644824382,0.698678065489046,0.915144564248753,0.833778539981194,0.735678771878339,0.819945299263151,0.860180302000131,0.722612432718038,0.95612035392085,0.750292870254615,0.811247010565401,0.857553001742597,0.882625595386087,0.706479101404161,0.787332337402863,0.875154981083234,0.885541894624349,0.717597068093943,0.767935765764482,0.796896418121245
"40","CO1",0.79143735229446,0.702287277370376,0.822418470408518,0.766361692104512,0.708264850895617,0.644005671661334,0.732104005398738,0.979803467400822,0.80044602967527,0.650212512579035,0.774067271758895,0.697249447811025,0.797381071011334,0.864322528333864,0.706852326611067,0.704531171874311,0.697888367221555,0.681167380812307,0.733221749342693,0.734038846760208,0.686249598823392,0.693364816140422,0.755791246732109,0.979228014485815,0.865196091371806,0.754418713291566,0.978303748189693,0.763246204965445,0.693219437460896,0.698939801762483
"41","CO2",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"42","CO3",0.867257017470757,0.726913956842967,0.708392172498233,0.770577970312476,0.700050572928298,0.740321551904333,0.699776088119788,0.787482401213527,0.865381601232302,0.700384893172957,0.78632037034617,0.787270665073033,0.912140283852121,0.790942484134234,0.801832739400814,0.897152662538146,0.878305999132604,0.722355448991277,0.772319944043473,0.69449525736259,0.722156604730608,0.776201516487878,0.814055632995592,0.829728740722202,0.754695203108262,0.733317970526039,0.811729787656649,0.837494137018665,0.880985197893385,0.836610479993784
"43","CO4",1.0553090573779,0.907581887785612,0.952166998115583,0.679238296308333,0.821777126206305,0.893287505715788,0.784731065163442,0.795770922252378,1.01932787809334,0.840065292932722,0.699560839729997,0.775383537273751,0.798598127535468,0.909727104417539,0.81826777653548,0.861160990424824,0.799753075237471,0.789427916570365,0.878973971077644,0.982230786058275,0.779708455528042,0.72445784384741,0.820193492440618,0.758523845967706,0.814260476792833,0.715692177232776,0.823753235307576,0.984161957760163,0.824782508857873,0.956135641024005
"44","HARV_037",0.750464692402426,0.738140616136157,0.783628078428152,0.846807660204412,1.26707858256158,0.781887747625467,0.598769435321422,0.61045655003749,0.940671766773895,0.850954194819473,0.716636616940061,0.760345556064478,0.800993583681702,0.725221002624405,0.953815490541821,0.690727795655942,0.742226159993456,0.648092241990522,0.689283591808206,0.704703933176051,0.492648683369719,0.629648516572691,0.845840716928812,0.483785079027959,0.785939734357353,0.762210755858806,0.826120993278695,0.6593890703671,0.705531346563841,0.833047433685396
"45","BLAN_033",0.574678818332069,0.809426294648387,0.792330064876946,0.876389529247687,0.631601356538687,0.70441649856206,0.667065525062614,0.586688498076214,0.713115239399367,0.499081068574275,0.882731810286499,0.644368533089896,0.675168302888215,0.602520104284977,0.577719329480847,0.914071583194837,0.785961691961515,0.819288699170406,0.739187544000194,0.646292791090897,0.565701083423013,0.744409127326656,0.699146902080658,0.836960800083088,0.632737791493836,0.54516064986693,0.812233902630419,0.765127734116384,0.556609586539708,0.753970365383279
"46","BLAN_032",0.797800885029522,0.768186226306118,0.689108083539667,0.627483544524616,0.837948009818944,0.649044727065216,0.736971528218111,0.593137915532053,0.788613818785236,0.724745491340107,0.722742049353325,0.631648084489051,0.726047922304469,0.574763844026698,0.739736010201747,0.833174556207472,0.730276327165569,0.71705452113404,0.642093621899347,0.798690785134923,0.758504520716561,0.757699052795434,0.717883925712539,0.691760082872569,0.666492236423315,0.712914072512554,0.748146391951956,0.766481808012827,0.609164234569891,0.766905627419891
"47","SCBI_003",0.67518459726004,0.459510287204444,1.08778346982728,0.579633037821525,0.752793790526347,0.892090520281208,0.974142884888074,0.907564255607045,0.899634019148167,0.665389443908938,0.773894267338418,0.516406240273899,1.01454132152569,1.09983118278419,0.584708388310921,0.563021687637043,0.84195632259419,0.993132846484266,1.00819142396678,0.673271613791005,0.90551653822167,0.592135101964179,0.793641642740538,0.997836565347805,0.894398102995985,1.03020391424427,0.754624460069652,0.42973656201937,0.7339287326085,0.831849463016136
"48","SCBI_004",1.01932432453052,0.870532518469461,0.735332769955132,0.602072037982061,0.748781619428046,1.04605247491576,1.01171618138986,0.916105928026617,0.79914853262199,0.856129735049005,0.769577910381417,0.818365510008969,0.939025985251425,0.62866533762659,0.791897795617381,0.833429377303413,0.91463858479519,0.728895808269333,0.786958513946899,0.622043520590961,0.795637759970766,0.604508365997705,0.798085428743447,0.760346593938998,0.964288244415044,0.933833697266854,0.675402970723539,0.674390640447763,0.946908159470418,0.705500540961216
"49","SCBI_006",0.859582435635271,0.829747931788672,1.08409265541135,0.702577170969043,0.764092405115376,1.02455361623462,0.945018316427146,0.699243259427319,0.661989337619653,0.547720719401797,0.856061153141584,0.72422992266121,0.809471028758613,0.810039535017346,1.0561550987177,0.97913613728867,0.907843672227027,0.938481840706589,0.979714561784192,0.504073253034917,0.726351644176379,0.80452731683267,0.521914070579855,1.00394514481674,0.807592402211158,0.943744429389532,0.708431202438377,0.888208236056808,1.0381460105194,0.888162866056353
"50","SERC_045",0.77705062338249,0.911267504152825,1.06419398319499,0.938002575481003,0.666089400356778,0.809970198075448,0.663977000831319,1.04091884429578,0.782557684610905,0.699685998794152,0.657866468686456,0.949502259762528,0.719265920072295,0.852559172287125,0.71242522285926,0.810109890769149,1.09002435329936,0.784325505353917,0.712713712513227,0.909090416606537,0.981839499921353,0.84604580833268,1.06058547766602,0.68266301941482,0.809558269676618,0.591185958691862,0.707137454167802,0.87356402109291,1.01450692306485,0.898890414775642
"51","SERC_002",0.606683168183796,0.731012059886368,0.557279965233177,0.686899937459893,0.901468121085217,0.707889577776301,0.902716007853183,0.650108183853185,0.822134278250538,0.897023304510599,0.86670028021236,0.945215618034368,0.888228246053079,0.769765112053913,0.790568889525995,0.657184149877666,0.727127179222832,0.806667469952088,0.874598041370319,0.909073438732955,0.617027754232144,0.744385060327286,0.567595514057551,0.54188238375237,1.04179006044167,0.770330070134532,0.892738722505793,0.824348130363078,0.611982898207204,0.905014850552335
"52","SERC_047",1.05626897740395,0.891634697349175,1.13314247146894,0.754789508721648,1.00201001175016,0.622573992879774,0.68088304250159,0.926975186943789,0.994240397368591,0.727765183840558,0.524186648954988,0.656706158834297,0.928346297425184,0.731479380743537,1.21982905772935,1.13256249731806,1.18221867171432,0.880098319713726,0.789900657915451,0.918547170489107,0.645790478753789,0.837081269208158,0.761971894573135,0.612410341819494,0.846856090988013,0.830276745294141,0.622177733143683,0.723314080940328,0.688337639959484,0.881548930051564
"53","SERC_001",0.57076760190315,0.682436567693326,0.598538067492811,0.757053895856573,0.837117645550357,0.581700494853037,1.12097370777761,0.961815772019405,0.577524256527248,0.828680374171413,0.75715383987994,0.60835716278235,0.583468190221269,0.690497324269113,0.840058039415417,0.688307195255827,0.630095473497754,0.692961515655872,0.783096480518534,0.785527436697715,0.718219088687784,0.765125726821715,0.719087917367812,0.735185533890638,0.869356360017906,0.721443359942129,0.699078110012038,0.711842074120261,1.14799466972245,1.22786256844079
"54","SERC_044",0.716328876902716,0.893502679169468,0.792188996259459,1.01393495121569,0.801309104627053,0.820895555079263,0.975971896415847,0.692657329054848,0.722491404126482,0.827214341515358,0.927260683054358,0.942368852471612,0.911701263466238,0.776906835987489,0.878985217980108,0.844717417926187,0.931612897490835,0.936320534752734,0.92120481706761,0.722281047660107,0.703365692401498,0.837406635238635,0.65150636971363,0.825402434760989,0.913201660015664,0.839973393003678,0.805756217747906,0.851830762210169,0.50137324268596,0.863788242697658
"55","SERC_003",0.926466768210473,0.967400554381015,0.645623253075931,0.942733511638995,0.748435824972467,1.16731208488448,0.915496496124867,0.590011737914113,1.06558586510896,0.807261254906076,0.875582274161018,0.583882866943832,0.881947290127294,0.735363992806694,0.785217823204704,1.01863022667352,0.653938724047111,0.607130397323199,0.651190617819513,0.593507958371186,0.65723618337451,1.00998395182476,0.942415394732919,0.799612446891346,0.60032055525079,1.01540565797646,0.7859403128047,0.933236578848189,0.82707391682103,0.641224783283282
"56","JERC_002",0.805682571558368,0.748428813087999,0.775744627431061,0.634358195765557,0.82512871848495,0.787617762483237,0.724320116451828,0.92882357125187,0.674832795151064,0.810483209836535,0.746721617700179,0.794165797954096,0.723620338977683,0.741667797600494,0.749083055325754,0.811404987875792,0.721352095118576,0.806251865605842,0.644770931405448,0.688832349897277,0.776461106059703,0.831169310869495,0.831021840969772,0.804794574467975,0.791908990094898,0.752553333032901,0.805757700826723,0.825180940404993,0.706835904835403,0.868094977000693
